cancer_label,CSU_RANK,hdi_group,group1,group2,group3,cl_ord,sex,type,country_code,cancer_code,cases,asr,hdi_value,country_label,area_code,area_label
"Mesothelioma",152,1,1,1,1,2,0,0,132,18,0,0,.583,"Cape Verde",5,"Western Africa"
"Breast",152,0,1,1,1,3,0,0,178,20,530,26.85,.471,"Congo, Republic of",2,"Middle Africa"
"Colorectum",152,0,1,1,1,4,0,0,562,8,764,5.94,.273,"Niger",5,"Western Africa"
"Kidney",152,0,1,1,1,5,0,0,204,29,86,1.16,.438,"Benin",5,"Western Africa"
"Leukaemia",152,0,1,1,1,6,0,0,562,36,343,2.24,.273,"Niger",5,"Western Africa"
"Multiple myeloma",152,0,1,1,1,7,0,0,748,35,4,.56,.442,"Eswatini",4,"Southern Africa"
"Pancreas",152,0,1,1,1,8,0,0,430,13,42,1.42,.437,"Liberia",5,"Western Africa"
"NHL",152,0,1,1,1,9,0,0,324,34,277,2.61,.356,"Guinea",5,"Western Africa"
"Corpus uteri",152,0,1,1,1,10,0,0,686,24,128,2.53,.41,"Senegal",5,"Western Africa"
"Thyroid",152,0,1,1,1,11,0,0,478,32,35,1.08,.467,"Mauritania",5,"Western Africa"
"Lung",152,0,1,1,1,12,0,0,324,15,241,3.22,.356,"Guinea",5,"Western Africa"
"Brain, CNS",152,0,1,1,1,13,0,0,524,31,289,1.05,.464,"Nepal",12,"South Central Asia"
"Hodgkin lymphoma",152,0,1,1,1,14,0,0,204,33,38,.39,.438,"Benin",5,"Western Africa"
"Testis",152,1,1,1,1,15,0,0,328,28,1,.28,.622,"Guyana",8,"South America"
"Melanoma of skin",152,2,1,1,1,16,0,0,144,16,100,.33,.703,"Sri Lanka",12,"South Central Asia"
"Prostate",152,1,1,1,1,17,0,0,368,27,1187,12.69,.603,"Iraq",13,"Western Asia"
"Oropharynx",152,0,1,1,1,18,0,0,566,3,260,.18,.45,"Nigeria",5,"Western Africa"
"Cervix uteri",152,3,1,2,2,19,0,0,528,23,756,6.67,.885,"The Netherlands",17,"Western Europe"
"Nasopharynx",152,0,1,2,2,20,0,0,430,4,8,.18,.437,"Liberia",5,"Western Africa"
"Liver",152,1,1,2,2,21,0,0,170,11,2591,3.64,.671,"Colombia",8,"South America"
"Kaposi sarcoma",152,1,1,2,2,22,0,0,84,19,0,0,.651,"Belize",7,"Central America"
"Vagina",152,1,1,2,2,23,0,0,408,22,30,.14,.595,"Korea, Democratic People Republic of",10,"Eastern Asia"
"Penis",152,1,1,2,2,24,0,0,792,26,18,.04,.677,"Türkiye",13,"Western Asia"
"Gallbladder",152,0,1,2,3,25,0,0,566,12,245,.27,.45,"Nigeria",5,"Western Africa"
"Stomach",152,1,1,2,3,26,0,0,548,7,7,3.5,.574,"Vanuatu",19,"Melanesia"
"Oesophagus",152,1,1,2,3,27,0,0,504,6,433,1,.551,"Morocco",3,"Northern Africa"
"Salivary glands",152,2,1,2,3,28,0,0,258,2,1,.23,.791,"French Polynesia",21,"Polynesia"
"Hypopharynx",152,0,1,2,3,29,0,0,430,5,1,.03,.437,"Liberia",5,"Western Africa"
"Larynx",152,3,1,2,3,30,0,0,634,14,18,.76,.822,"Qatar",13,"Western Asia"
"Lip, oral cavity",152,1,1,2,3,31,0,0,218,1,244,1.2,.684,"Ecuador",8,"South America"
"Ovary",152,0,1,2,3,32,0,0,624,25,27,3.97,.403,"Guinea-Bissau",5,"Western Africa"
"Vulva",152,0,1,2,3,33,0,0,887,21,18,.24,.461,"Yemen",13,"Western Asia"
"Bladder",153,0,1,1,1,1,0,0,426,30,26,1.62,.446,"Lesotho",4,"Southern Africa"
"Mesothelioma",153,0,1,1,1,2,0,0,140,18,0,0,.328,"Central African Republic",2,"Middle Africa"
"Breast",153,1,1,1,1,3,0,0,68,20,1679,26.78,.637,"Bolivia",8,"South America"
"Colorectum",153,1,1,1,1,4,0,0,795,8,323,5.93,.666,"Turkmenistan",12,"South Central Asia"
"Kidney",153,0,1,1,1,5,0,0,180,29,847,1.11,.358,"Congo, Democratic Republic of",2,"Middle Africa"
"Leukaemia",153,0,1,1,1,6,0,0,180,36,1448,2.2,.358,"Congo, Democratic Republic of",2,"Middle Africa"
"Multiple myeloma",153,0,1,1,1,7,0,0,426,35,8,.51,.446,"Lesotho",4,"Southern Africa"
"Pancreas",153,0,1,1,1,8,0,0,894,13,109,1.4,.441,"Zambia",1,"Eastern Africa"
"NHL",153,0,1,1,1,9,0,0,478,34,99,2.61,.467,"Mauritania",5,"Western Africa"
"Corpus uteri",153,0,1,1,1,10,0,0,728,24,83,2.53,.41,"South Sudan",1,"Eastern Africa"
"Thyroid",153,0,1,1,1,11,0,0,450,32,189,1.03,.464,"Madagascar",1,"Eastern Africa"
"Lung",153,0,1,1,1,12,0,0,232,15,72,3.21,.427,"Eritrea",1,"Eastern Africa"
"Brain, CNS",153,0,1,1,1,13,0,0,566,31,1633,1.05,.45,"Nigeria",5,"Western Africa"
"Hodgkin lymphoma",153,3,1,1,1,14,0,0,254,33,1,.36,.817,"French Guyana",8,"South America"
"Testis",153,0,1,1,1,15,0,0,894,28,18,.26,.441,"Zambia",1,"Eastern Africa"
"Melanoma of skin",153,0,1,1,1,16,0,0,90,16,1,.32,.486,"Solomon Islands",19,"Melanesia"
"Prostate",153,1,1,1,1,17,0,0,764,27,7830,12.51,.669,"Thailand",11,"South-Eastern Asia"
"Oropharynx",153,1,1,1,1,18,0,0,132,3,1,.17,.583,"Cape Verde",5,"Western Africa"
"Cervix uteri",153,1,1,2,2,19,0,0,762,23,277,6.64,.573,"Tajikistan",12,"South Central Asia"
"Nasopharynx",153,2,1,2,2,20,0,0,703,4,18,.18,.773,"Slovakia",14,"Eastern Europe"
"Liver",153,3,1,2,2,21,0,0,474,11,38,3.56,.859,"France, Martinique",6,"Caribbean"
"Kaposi sarcoma",153,0,1,2,2,22,0,0,90,19,0,0,.486,"Solomon Islands",19,"Melanesia"
"Vagina",153,0,1,2,2,23,0,0,116,22,10,.12,.457,"Cambodia",11,"South-Eastern Asia"
"Penis",153,1,1,2,2,24,0,0,12,26,6,.03,.657,"Algeria",3,"Northern Africa"
"Gallbladder",153,1,1,2,3,25,0,0,132,12,1,.25,.583,"Cape Verde",5,"Western Africa"
"Stomach",153,0,1,2,3,26,0,0,120,7,477,3.45,.458,"Cameroon",2,"Middle Africa"
"Oesophagus",153,1,1,2,3,27,0,0,84,6,3,.97,.651,"Belize",7,"Central America"
"Salivary glands",153,0,1,2,3,28,0,0,430,2,8,.23,.437,"Liberia",5,"Western Africa"
"Hypopharynx",153,0,1,2,3,29,0,0,478,5,1,.03,.467,"Mauritania",5,"Western Africa"
"Larynx",153,2,1,2,3,30,0,0,682,14,219,.76,.748,"Saudi Arabia",13,"Western Asia"
"Lip, oral cavity",153,2,1,2,3,31,0,0,434,1,72,1.2,.79,"Libya",3,"Northern Africa"
"Ovary",153,1,1,2,3,32,0,0,340,25,184,3.95,.575,"Honduras",7,"Central America"
"Vulva",153,0,1,2,3,33,0,0,430,21,4,.23,.437,"Liberia",5,"Western Africa"
"Bladder",154,0,1,1,1,1,0,0,180,30,732,1.6,.358,"Congo, Democratic Republic of",2,"Middle Africa"
"Mesothelioma",154,0,1,1,1,2,0,0,174,18,0,0,.475,"Comoros",1,"Eastern Africa"
"Breast",154,0,1,1,1,3,0,0,356,20,192020,26.6,.506,"India",12,"South Central Asia"
"Colorectum",154,0,1,1,1,4,0,0,426,8,97,5.84,.446,"Lesotho",4,"Southern Africa"
"Kidney",154,0,1,1,1,5,0,0,598,29,63,1.1,.462,"Papua New Guinea",19,"Melanesia"
"Leukaemia",154,1,1,1,1,6,0,0,548,36,7,2.18,.574,"Vanuatu",19,"Melanesia"
"Multiple myeloma",154,0,1,1,1,7,0,0,50,35,780,.5,.492,"Bangladesh",12,"South Central Asia"
"Pancreas",154,0,1,1,1,8,0,0,116,13,194,1.38,.457,"Cambodia",11,"South-Eastern Asia"
"NHL",154,0,1,1,1,9,0,0,466,34,410,2.59,.334,"Mali",5,"Western Africa"
"Corpus uteri",154,1,1,1,1,10,0,0,320,24,186,2.5,.563,"Guatemala",7,"Central America"
"Thyroid",154,0,1,1,1,11,0,0,562,32,139,1.02,.273,"Niger",5,"Western Africa"
"Lung",154,0,1,1,1,12,0,0,466,15,295,3.16,.334,"Mali",5,"Western Africa"
"Brain, CNS",154,0,1,1,1,13,0,0,626,31,13,1.02,.503,"Timor-Leste",11,"South-Eastern Asia"
"Hodgkin lymphoma",154,0,1,1,1,14,0,0,426,33,8,.35,.446,"Lesotho",4,"Southern Africa"
"Testis",154,0,1,1,1,15,0,0,854,28,27,.25,.303,"Burkina Faso",5,"Western Africa"
"Melanoma of skin",154,3,1,1,1,16,0,0,634,16,3,.32,.822,"Qatar",13,"Western Asia"
"Prostate",154,1,1,1,1,17,0,0,8,27,419,12.22,.684,"Albania",16,"Southern Europe"
"Oropharynx",154,2,1,1,1,18,0,0,434,3,8,.17,.79,"Libya",3,"Northern Africa"
"Cervix uteri",154,3,1,2,2,19,0,0,124,23,1730,6.63,.877,"Canada",9,"Northern America"
"Nasopharynx",154,1,1,2,2,20,0,0,218,4,33,.16,.684,"Ecuador",8,"South America"
"Liver",154,1,1,2,2,21,0,0,480,11,75,3.56,.692,"Mauritius",1,"Eastern Africa"
"Kaposi sarcoma",154,3,1,2,2,22,0,0,96,19,0,0,.807,"Brunei Darussalam",11,"South-Eastern Asia"
"Vagina",154,1,1,2,2,23,0,0,364,22,55,.12,.67,"Iran, Islamic Republic of",12,"South Central Asia"
"Penis",154,1,1,2,2,24,0,0,368,26,3,.03,.603,"Iraq",13,"Western Asia"
"Gallbladder",154,0,1,2,3,25,0,0,562,12,26,.23,.273,"Niger",5,"Western Africa"
"Stomach",154,0,1,2,3,26,0,0,178,7,110,3.39,.471,"Congo, Republic of",2,"Middle Africa"
"Oesophagus",154,0,1,2,3,27,0,0,524,6,252,.97,.464,"Nepal",12,"South Central Asia"
"Salivary glands",154,0,1,2,3,28,0,0,626,2,3,.23,.503,"Timor-Leste",11,"South-Eastern Asia"
"Hypopharynx",154,2,1,2,3,29,0,0,422,5,2,.02,.74,"Lebanon",13,"Western Asia"
"Larynx",154,1,1,2,3,30,0,0,218,14,148,.75,.684,"Ecuador",8,"South America"
"Lip, oral cavity",154,0,1,2,3,31,0,0,508,1,240,1.19,.327,"Mozambique",1,"Eastern Africa"
"Ovary",154,0,1,2,3,32,0,0,646,25,193,3.95,.366,"Rwanda",1,"Eastern Africa"
"Vulva",154,1,1,2,3,33,0,0,368,21,28,.22,.603,"Iraq",13,"Western Asia"
"Bladder",155,1,1,1,1,1,0,0,496,30,46,1.6,.608,"Mongolia",10,"Eastern Asia"
"Mesothelioma",155,0,1,1,1,2,0,0,178,18,0,0,.471,"Congo, Republic of",2,"Middle Africa"
"Breast",155,0,1,1,1,3,0,0,180,20,7385,26.45,.358,"Congo, Democratic Republic of",2,"Middle Africa"
"Colorectum",155,0,1,1,1,4,0,0,728,8,388,5.71,.41,"South Sudan",1,"Eastern Africa"
"Kidney",155,0,1,1,1,5,0,0,140,29,39,1.07,.328,"Central African Republic",2,"Middle Africa"
"Leukaemia",155,0,1,1,1,6,0,0,768,36,129,2.12,.433,"Togo",5,"Western Africa"
"Multiple myeloma",155,1,1,1,1,7,0,0,704,35,607,.5,.602,"Viet Nam",11,"South-Eastern Asia"
"Pancreas",155,0,1,1,1,8,0,0,120,13,187,1.38,.458,"Cameroon",2,"Middle Africa"
"NHL",155,0,1,1,1,9,0,0,426,34,50,2.57,.446,"Lesotho",4,"Southern Africa"
"Corpus uteri",155,0,1,1,1,10,0,0,562,24,152,2.5,.273,"Niger",5,"Western Africa"
"Thyroid",155,0,1,1,1,11,0,0,566,32,1104,1.02,.45,"Nigeria",5,"Western Africa"
"Lung",155,1,1,1,1,12,0,0,266,15,45,3.11,.626,"Gabon",2,"Middle Africa"
"Brain, CNS",155,1,1,1,1,13,0,0,266,31,19,.96,.626,"Gabon",2,"Middle Africa"
"Hodgkin lymphoma",155,1,1,1,1,14,0,0,740,33,2,.34,.682,"Suriname",8,"South America"
"Testis",155,0,1,1,1,15,0,0,450,28,26,.24,.464,"Madagascar",1,"Eastern Africa"
"Melanoma of skin",155,0,1,1,1,16,0,0,586,16,517,.31,.462,"Pakistan",12,"South Central Asia"
"Prostate",155,0,1,1,1,17,0,0,729,27,1404,11.91,.415,"Sudan",3,"Northern Africa"
"Oropharynx",155,2,1,1,1,18,0,0,784,3,12,.16,.792,"United Arab Emirates",13,"Western Asia"
"Cervix uteri",155,3,1,2,2,19,0,0,250,23,3185,6.55,.852,"France (metropolitan)",17,"Western Europe"
"Nasopharynx",155,1,1,2,2,20,0,0,340,4,14,.16,.575,"Honduras",7,"Central America"
"Liver",155,0,1,2,2,21,0,0,262,11,30,3.48,.375,"Djibouti",1,"Eastern Africa"
"Kaposi sarcoma",155,2,1,2,2,22,0,0,144,19,0,0,.703,"Sri Lanka",12,"South Central Asia"
"Vagina",155,2,1,2,2,23,0,0,784,22,2,.11,.792,"United Arab Emirates",13,"Western Asia"
"Penis",155,0,1,2,2,24,0,0,430,26,1,.03,.437,"Liberia",5,"Western Africa"
"Gallbladder",155,1,1,2,3,25,0,0,704,12,293,.23,.602,"Viet Nam",11,"South-Eastern Asia"
"Stomach",155,2,1,2,3,26,0,0,48,7,38,3.34,.795,"Bahrain",13,"Western Asia"
"Oesophagus",155,2,1,2,3,27,0,0,784,6,33,.97,.792,"United Arab Emirates",13,"Western Asia"
"Salivary glands",155,2,1,2,3,28,0,0,682,2,77,.22,.748,"Saudi Arabia",13,"Western Asia"
"Hypopharynx",155,2,1,2,3,29,0,0,784,5,2,.02,.792,"United Arab Emirates",13,"Western Asia"
"Larynx",155,0,1,2,3,30,0,0,262,14,6,.75,.375,"Djibouti",1,"Eastern Africa"
"Lip, oral cavity",155,1,1,2,3,31,0,0,222,1,98,1.18,.627,"El Salvador",7,"Central America"
"Ovary",155,1,1,2,3,32,0,0,132,25,11,3.85,.583,"Cape Verde",5,"Western Africa"
"Vulva",155,1,1,2,3,33,0,0,320,21,14,.2,.563,"Guatemala",7,"Central America"
"Bladder",156,0,1,1,1,1,0,0,626,30,15,1.6,.503,"Timor-Leste",11,"South-Eastern Asia"
"Mesothelioma",156,0,1,1,1,2,0,0,204,18,0,0,.438,"Benin",5,"Western Africa"
"Breast",156,0,1,1,1,3,0,0,626,20,131,26.38,.503,"Timor-Leste",11,"South-Eastern Asia"
"Colorectum",156,0,1,1,1,4,0,0,450,8,942,5.7,.464,"Madagascar",1,"Eastern Africa"
"Kidney",156,0,1,1,1,5,0,0,104,29,555,1.03,.432,"Myanmar",11,"South-Eastern Asia"
"Leukaemia",156,1,1,1,1,6,0,0,762,36,188,2.1,.573,"Tajikistan",12,"South Central Asia"
"Multiple myeloma",156,0,1,1,1,7,0,0,148,35,38,.49,.307,"Chad",2,"Middle Africa"
"Pancreas",156,0,1,1,1,8,0,0,231,13,944,1.38,.315,"Ethiopia",1,"Eastern Africa"
"NHL",156,1,1,1,1,9,0,0,214,34,295,2.55,.668,"Dominican Republic",6,"Caribbean"
"Corpus uteri",156,0,1,1,1,10,0,0,262,24,10,2.49,.375,"Djibouti",1,"Eastern Africa"
"Thyroid",156,0,1,1,1,11,0,0,4,32,275,1,.384,"Afghanistan",12,"South Central Asia"
"Lung",156,0,1,1,1,12,0,0,262,15,26,3.08,.375,"Djibouti",1,"Eastern Africa"
"Brain, CNS",156,0,1,1,1,13,0,0,204,31,83,.9,.438,"Benin",5,"Western Africa"
"Hodgkin lymphoma",156,1,1,1,1,14,0,0,762,33,28,.32,.573,"Tajikistan",12,"South Central Asia"
"Testis",156,0,1,1,1,15,0,0,426,28,3,.23,.446,"Lesotho",4,"Southern Africa"
"Melanoma of skin",156,2,1,1,1,16,0,0,434,16,21,.3,.79,"Libya",3,"Northern Africa"
"Prostate",156,1,1,1,1,17,0,0,704,27,5875,11.53,.602,"Viet Nam",11,"South-Eastern Asia"
"Oropharynx",156,3,1,1,1,18,0,0,634,3,4,.15,.822,"Qatar",13,"Western Asia"
"Cervix uteri",156,2,1,2,2,19,0,0,512,23,90,6.44,.714,"Oman",13,"Western Asia"
"Nasopharynx",156,2,1,2,2,20,0,0,484,4,231,.16,.718,"Mexico",7,"Central America"
"Liver",156,1,1,2,2,21,0,0,328,11,30,3.48,.622,"Guyana",8,"South America"
"Kaposi sarcoma",156,0,1,2,2,22,0,0,174,19,0,0,.475,"Comoros",1,"Eastern Africa"
"Vagina",156,1,1,2,2,23,0,0,704,22,62,.09,.602,"Viet Nam",11,"South-Eastern Asia"
"Penis",156,1,1,2,2,24,0,0,504,26,7,.03,.551,"Morocco",3,"Northern Africa"
"Gallbladder",156,1,1,2,3,25,0,0,360,12,627,.22,.615,"Indonesia",11,"South-Eastern Asia"
"Stomach",156,0,1,2,3,26,0,0,231,7,2394,3.34,.315,"Ethiopia",1,"Eastern Africa"
"Oesophagus",156,2,1,2,3,27,0,0,484,6,1433,.95,.718,"Mexico",7,"Central America"
"Salivary glands",156,0,1,2,3,28,0,0,174,2,1,.21,.475,"Comoros",1,"Eastern Africa"
"Hypopharynx",156,3,1,2,3,29,0,0,44,5,0,0,.8,"Bahamas",6,"Caribbean"
"Larynx",156,2,1,2,3,30,0,0,484,14,1139,.75,.718,"Mexico",7,"Central America"
"Lip, oral cavity",156,3,1,2,3,31,0,0,44,1,6,1.17,.8,"Bahamas",6,"Caribbean"
"Ovary",156,0,1,2,3,32,0,0,834,25,707,3.75,.407,"Tanzania, United Republic of",1,"Eastern Africa"
"Vulva",156,0,1,2,3,33,0,0,624,21,1,.18,.403,"Guinea-Bissau",5,"Western Africa"
"Bladder",157,1,1,1,1,1,0,0,704,30,1972,1.6,.602,"Viet Nam",11,"South-Eastern Asia"
"Mesothelioma",157,1,1,1,1,2,0,0,222,18,0,0,.627,"El Salvador",7,"Central America"
"Breast",157,0,1,1,1,3,0,0,748,20,106,26.17,.442,"Eswatini",4,"Southern Africa"
"Colorectum",157,0,1,1,1,4,0,0,140,8,153,5.68,.328,"Central African Republic",2,"Middle Africa"
"Kidney",157,0,1,1,1,5,0,0,626,29,10,1,.503,"Timor-Leste",11,"South-Eastern Asia"
"Leukaemia",157,0,1,1,1,6,0,0,566,36,2404,2.05,.45,"Nigeria",5,"Western Africa"
"Multiple myeloma",157,0,1,1,1,7,0,0,231,35,328,.48,.315,"Ethiopia",1,"Eastern Africa"
"Pancreas",157,0,1,1,1,8,0,0,524,13,362,1.38,.464,"Nepal",12,"South Central Asia"
"NHL",157,0,1,1,1,9,0,0,148,34,349,2.54,.307,"Chad",2,"Middle Africa"
"Corpus uteri",157,0,1,1,1,10,0,0,356,24,17420,2.46,.506,"India",12,"South Central Asia"
"Thyroid",157,0,1,1,1,11,0,0,50,32,1671,.99,.492,"Bangladesh",12,"South Central Asia"
"Lung",157,0,1,1,1,12,0,0,120,15,393,3.06,.458,"Cameroon",2,"Middle Africa"
"Brain, CNS",157,1,1,1,1,13,0,0,84,31,3,.89,.651,"Belize",7,"Central America"
"Hodgkin lymphoma",157,0,1,1,1,14,0,0,50,33,522,.31,.492,"Bangladesh",12,"South Central Asia"
"Testis",157,0,1,1,1,15,0,0,180,28,64,.22,.358,"Congo, Democratic Republic of",2,"Middle Africa"
"Melanoma of skin",157,2,1,1,1,16,0,0,780,16,6,.3,.726,"Trinidad and Tobago",6,"Caribbean"
"Prostate",157,0,1,1,1,17,0,0,262,27,41,11.13,.375,"Djibouti",1,"Eastern Africa"
"Oropharynx",157,1,1,1,1,18,0,0,275,3,4,.14,.651,"Gaza Strip and West Bank",13,"Western Asia"
"Cervix uteri",157,3,1,2,2,19,0,0,840,23,13920,6.32,.891,"United States of America",9,"Northern America"
"Nasopharynx",157,3,1,2,2,20,0,0,578,4,14,.15,.917,"Norway",15,"Northern Europe"
"Liver",157,1,1,2,2,21,0,0,112,11,607,3.44,.699,"Belarus",14,"Eastern Europe"
"Kaposi sarcoma",157,3,1,2,2,22,0,0,233,19,0,0,.805,"Estonia",15,"Northern Europe"
"Vagina",157,1,1,2,2,23,0,0,498,22,3,.07,.663,"Moldova",14,"Eastern Europe"
"Penis",157,2,1,2,2,24,0,0,512,26,1,.03,.714,"Oman",13,"Western Asia"
"Gallbladder",157,0,1,2,3,25,0,0,894,12,18,.22,.441,"Zambia",1,"Eastern Africa"
"Stomach",157,1,1,2,3,26,0,0,764,7,4089,3.31,.669,"Thailand",11,"South-Eastern Asia"
"Oesophagus",157,0,1,2,3,27,0,0,562,6,122,.95,.273,"Niger",5,"Western Africa"
"Salivary glands",157,1,1,2,3,28,0,0,498,2,14,.21,.663,"Moldova",14,"Eastern Europe"
"Hypopharynx",157,2,1,2,3,29,0,0,48,5,0,0,.795,"Bahrain",13,"Western Asia"
"Larynx",157,2,1,2,3,30,0,0,152,14,245,.71,.769,"Chile",8,"South America"
"Lip, oral cavity",157,0,1,2,3,31,0,0,430,1,39,1.17,.437,"Liberia",5,"Western Africa"
"Ovary",157,0,1,2,3,32,0,0,894,25,200,3.63,.441,"Zambia",1,"Eastern Africa"
"Vulva",157,0,1,2,3,33,0,0,524,21,25,.16,.464,"Nepal",12,"South Central Asia"
"Bladder",158,0,1,1,1,1,0,0,356,30,22548,1.59,.506,"India",12,"South Central Asia"
"Mesothelioma",158,0,1,1,1,2,0,0,226,18,0,0,.546,"Equatorial Guinea",2,"Middle Africa"
"Breast",158,0,1,1,1,3,0,0,887,20,2872,25.35,.461,"Yemen",13,"Western Asia"
"Colorectum",158,0,1,1,1,4,0,0,226,8,49,5.6,.546,"Equatorial Guinea",2,"Middle Africa"
"Kidney",158,0,1,1,1,5,0,0,450,29,261,.97,.464,"Madagascar",1,"Eastern Africa"
"Leukaemia",158,0,1,1,1,6,0,0,24,36,523,1.98,.426,"Angola",2,"Middle Africa"
"Multiple myeloma",158,0,1,1,1,7,0,0,524,35,122,.47,.464,"Nepal",12,"South Central Asia"
"Pancreas",158,0,1,1,1,8,0,0,418,13,78,1.37,.486,"Lao People's Democratic Republic",11,"South-Eastern Asia"
"NHL",158,1,1,1,1,9,0,0,480,34,47,2.52,.692,"Mauritius",1,"Eastern Africa"
"Corpus uteri",158,0,1,1,1,10,0,0,624,24,13,2.37,.403,"Guinea-Bissau",5,"Western Africa"
"Thyroid",158,0,1,1,1,11,0,0,768,32,52,.99,.433,"Togo",5,"Western Africa"
"Lung",158,0,1,1,1,12,0,0,894,15,231,3.03,.441,"Zambia",1,"Eastern Africa"
"Brain, CNS",158,0,1,1,1,13,0,0,562,31,149,.82,.273,"Niger",5,"Western Africa"
"Hodgkin lymphoma",158,1,1,1,1,14,0,0,266,33,7,.31,.626,"Gabon",2,"Middle Africa"
"Testis",158,0,1,1,1,15,0,0,508,28,31,.22,.327,"Mozambique",1,"Eastern Africa"
"Melanoma of skin",158,0,1,1,1,16,0,0,50,16,430,.28,.492,"Bangladesh",12,"South Central Asia"
"Prostate",158,3,1,1,1,17,0,0,634,27,111,10.95,.822,"Qatar",13,"Western Asia"
"Oropharynx",158,2,1,1,1,18,0,0,400,3,10,.14,.715,"Jordan",13,"Western Asia"
"Cervix uteri",158,3,1,2,2,19,0,0,56,23,531,6.3,.886,"Belgium",17,"Western Europe"
"Nasopharynx",158,3,1,2,2,20,0,0,233,4,4,.14,.805,"Estonia",15,"Northern Europe"
"Liver",158,3,1,2,2,21,0,0,528,11,1594,3.44,.885,"The Netherlands",17,"Western Europe"
"Kaposi sarcoma",158,2,1,2,2,22,0,0,242,19,0,0,.7,"Fiji",19,"Melanesia"
"Vagina",158,2,1,2,2,23,0,0,682,22,4,.04,.748,"Saudi Arabia",13,"Western Asia"
"Penis",158,2,1,2,2,24,0,0,682,26,4,.03,.748,"Saudi Arabia",13,"Western Asia"
"Gallbladder",158,0,1,2,3,25,0,0,180,12,91,.21,.358,"Congo, Democratic Republic of",2,"Middle Africa"
"Stomach",158,3,1,2,3,26,0,0,352,7,27,3.29,.881,"Iceland",15,"Northern Europe"
"Oesophagus",158,0,1,2,3,27,0,0,624,6,9,.95,.403,"Guinea-Bissau",5,"Western Africa"
"Salivary glands",158,2,1,2,3,28,0,0,52,2,1,.2,.774,"Barbados",6,"Caribbean"
"Hypopharynx",158,1,1,2,3,29,0,0,68,5,0,0,.637,"Bolivia",8,"South America"
"Larynx",158,0,1,2,3,30,0,0,231,14,483,.71,.315,"Ethiopia",1,"Eastern Africa"
"Lip, oral cavity",158,1,1,2,3,31,0,0,368,1,293,1.16,.603,"Iraq",13,"Western Asia"
"Ovary",158,0,1,2,3,32,0,0,148,25,192,3.61,.307,"Chad",2,"Middle Africa"
"Vulva",158,2,1,2,3,33,0,0,48,21,1,.15,.795,"Bahrain",13,"Western Asia"
"Bladder",159,0,1,1,1,1,0,0,566,30,1374,1.51,.45,"Nigeria",5,"Western Africa"
"Mesothelioma",159,0,1,1,1,2,0,0,232,18,0,0,.427,"Eritrea",1,"Eastern Africa"
"Breast",159,0,1,1,1,3,0,0,108,20,863,25.32,.311,"Burundi",1,"Eastern Africa"
"Colorectum",159,0,1,1,1,4,0,0,4,8,1163,5.57,.384,"Afghanistan",12,"South Central Asia"
"Kidney",159,0,1,1,1,5,0,0,50,29,1440,.95,.492,"Bangladesh",12,"South Central Asia"
"Leukaemia",159,0,1,1,1,6,0,0,120,36,362,1.84,.458,"Cameroon",2,"Middle Africa"
"Multiple myeloma",159,0,1,1,1,7,0,0,104,35,246,.45,.432,"Myanmar",11,"South-Eastern Asia"
"Pancreas",159,0,1,1,1,8,0,0,262,13,11,1.36,.375,"Djibouti",1,"Eastern Africa"
"NHL",159,1,1,1,1,9,0,0,68,34,295,2.5,.637,"Bolivia",8,"South America"
"Corpus uteri",159,0,1,1,1,10,0,0,108,24,71,2.36,.311,"Burundi",1,"Eastern Africa"
"Thyroid",159,0,1,1,1,11,0,0,646,32,84,.9,.366,"Rwanda",1,"Eastern Africa"
"Lung",159,0,1,1,1,12,0,0,800,15,562,3,.427,"Uganda",1,"Eastern Africa"
"Brain, CNS",159,0,1,1,1,13,0,0,50,31,1341,.81,.492,"Bangladesh",12,"South Central Asia"
"Hodgkin lymphoma",159,0,1,1,1,14,0,0,524,33,93,.31,.464,"Nepal",12,"South Central Asia"
"Testis",159,0,1,1,1,15,0,0,686,28,13,.22,.41,"Senegal",5,"Western Africa"
"Melanoma of skin",159,0,1,1,1,16,0,0,104,16,147,.28,.432,"Myanmar",11,"South-Eastern Asia"
"Prostate",159,0,1,1,1,17,0,0,232,27,112,10.87,.427,"Eritrea",1,"Eastern Africa"
"Oropharynx",159,0,1,1,1,18,0,0,324,3,10,.13,.356,"Guinea",5,"Western Africa"
"Cervix uteri",159,3,1,2,2,19,0,0,376,23,330,6.24,.873,"Israel",13,"Western Asia"
"Nasopharynx",159,3,1,2,2,20,0,0,312,4,1,.14,.842,"France, Guadeloupe",6,"Caribbean"
"Liver",159,1,1,2,2,21,0,0,368,11,807,3.41,.603,"Iraq",13,"Western Asia"
"Kaposi sarcoma",159,3,1,2,2,22,0,0,254,19,0,0,.817,"French Guyana",8,"South America"
"Vagina",159,1,1,2,2,23,0,0,31,22,2,.03,.651,"Azerbaijan",13,"Western Asia"
"Penis",159,1,1,2,2,24,0,0,818,26,11,.03,.622,"Egypt",3,"Northern Africa"
"Gallbladder",159,0,1,2,3,25,0,0,120,12,26,.19,.458,"Cameroon",2,"Middle Africa"
"Stomach",159,0,1,2,3,26,0,0,800,7,608,3.26,.427,"Uganda",1,"Eastern Africa"
"Oesophagus",159,2,1,2,3,27,0,0,591,6,53,.94,.744,"Panama",7,"Central America"
"Salivary glands",159,3,1,2,3,28,0,0,442,2,3,.2,.869,"Luxembourg",17,"Western Europe"
