id_code	id_label	ethnic_code	CI5_volume	sex	peak_age_band	peak_rate	tot_cases	early_peak	bimodal
384002430	USA, SEER (18 registries): Black	30	10	2	1	1.47535696007277	50	TRUE	FALSE
384008029	USA, NPCR: Asian and Pacific Islander	29	11	2	1	1.47907955741389	86	TRUE	FALSE
384008030	USA, NPCR: Black	30	9	2	1	1.04535984995377	128	TRUE	FALSE
384008030	USA, NPCR: Black	30	10	2	1	1.40441725742308	195	TRUE	FALSE
384008030	USA, NPCR: Black	30	11	2	1	1.43786117044849	235	TRUE	FALSE
384008030	USA, NPCR: Black	30	12	2	1	1.3267588338183	265	TRUE	FALSE
415602499	China, Guangzhou City	99	12	1	1	1.79448778215517	61	TRUE	FALSE
415602499	China, Guangzhou City	99	12	2	1	1.85229777539037	50	TRUE	FALSE
435601099	India, New Delhi	99	8	2	1	1.40187063809082	55	TRUE	FALSE
435601099	India, New Delhi	99	9	1	1	1.55716116173121	92	TRUE	FALSE
435601099	India, New Delhi	99	10	1	1	1.77697198822563	110	TRUE	FALSE
435601099	India, New Delhi	99	12	1	1	2.43215883006736	110	TRUE	FALSE
435601099	India, New Delhi	99	12	2	1	1.65427853294444	67	TRUE	FALSE
435604099	India, Tamil Nadu	99	12	1	1	0.648682467599769	201	TRUE	FALSE
435604099	India, Tamil Nadu	99	12	2	1	0.577722778569258	174	TRUE	FALSE
439200099	Japan	99	12	2	1	1.16710875331565	396	TRUE	FALSE
441000399	Republic of Korea, Seoul	99	12	2	1	2.0880030651885	50	TRUE	FALSE
460800299	Philippines, Manila	99	8	1	1	2.87113107610591	68	TRUE	FALSE
460800399	Philippines, Rizal	99	10	1	1	2.29567708700004	63	TRUE	FALSE
171600270	Zimbabwe, Harare: African	70	9	1	7	13.650860624713	140	TRUE	FALSE
180000299	Uganda, Kyadondo County	99	11	2	8	10.3731251536759	122	TRUE	FALSE
