CI5_volume	id_code	id_label	asr_m	asr_f	mf_ratio	vol_med	flag
12	415604899	China, Ganzhou District, Zhangye City	0.98	0.22	4.45454545454545	1.38490164805954	male_heavy
12	441000999	Republic of Korea, Jeju	1.44	0.34	4.23529411764706	1.38490164805954	male_heavy
12	415614599	China, Gaomi City	0.54	0.13	4.15384615384615	1.38490164805954	male_heavy
12	538002899	Italy, Sondrio	1.68	0.43	3.90697674418605	1.38490164805954	male_heavy
12	415625399	China, Yakeshi City	0.92	0.24	3.83333333333333	1.38490164805954	male_heavy
12	439201699	Japan, Akita Prefecture	1.6	0.44	3.63636363636364	1.38490164805954	male_heavy
12	169000099	Seychelles	0.69	0.19	3.63157894736842	1.38490164805954	male_heavy
12	538001499	Italy, Umbria	1.9	0.53	3.58490566037736	1.38490164805954	male_heavy
12	140400199	Kenya, Eldoret	0.25	0.07	3.57142857142857	1.38490164805954	male_heavy
12	479200699	Turkey, Eskişehir	0.7	0.2	3.5	1.38490164805954	male_heavy
12	215200399	Chile, Region of Antofagasta	0.73	0.21	3.47619047619048	1.38490164805954	male_heavy
12	538001599	Italy, Sassari	1.07	0.33	3.24242424242424	1.38490164805954	male_heavy
12	476400499	Thailand, Songkhla	0.39	0.13	3	1.38490164805954	male_heavy
12	538005199	Italy, Avellino	1.37	0.49	2.79591836734694	1.38490164805954	male_heavy
12	415601699	China, Shexian County	0.3	0.44	0.681818181818182	1.38490164805954	female_heavy
12	415614799	China, Guang'an District, Guang'an City	0.58	0.86	0.674418604651163	1.38490164805954	female_heavy
12	415623999	China, Wuzhou City	0.34	0.52	0.653846153846154	1.38490164805954	female_heavy
12	415609699	China, Xiping County	0.7	1.1	0.636363636363636	1.38490164805954	female_heavy
12	435601699	India, Dibrugarh	0.19	0.31	0.612903225806452	1.38490164805954	female_heavy
12	415616499	China, Yinzhou District, Ningbo City	0.49	0.83	0.590361445783133	1.38490164805954	female_heavy
12	415622799	China, Song County	0.17	0.3	0.566666666666667	1.38490164805954	female_heavy
12	415613399	China, Dongtai City	0.17	0.31	0.548387096774194	1.38490164805954	female_heavy
12	415623699	China, Wanzai County	0.2	0.37	0.540540540540541	1.38490164805954	female_heavy
12	415625999	China, Yong'an City	0.32	0.61	0.524590163934426	1.38490164805954	female_heavy
12	148000099	Mauritius	0.35	0.67	0.522388059701493	1.38490164805954	female_heavy
12	415611899	China, Changfeng County	0.56	1.16	0.482758620689655	1.38490164805954	female_heavy
12	415611799	China, Cangzhou City	0.61	1.31	0.465648854961832	1.38490164805954	female_heavy
12	435602499	India, Meghalaya	0.17	0.38	0.447368421052632	1.38490164805954	female_heavy
12	435601799	India, Manipur	0.09	0.25	0.36	1.38490164805954	female_heavy
